claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud
27846,74,F,1.0,82,119036,0,1,Own,15022,1/4/2016,Monday,Local,0,1.0,41,Broker,0,0.0,1,Compact,73597.87330266584,other,21838.52975,0
16391,52,F,1.0,75,47502,1,1,Own,80018,7/15/2016,Friday,Parking Lot,0,0.0,96,Broker,0,6984.94,1,Compact,36612.276496000624,red,12929.14087,0
11173,25,M,1.0,76,50336,0,0,Rent,50047,8/29/2015,Saturday,Parking Lot,2,0.0,93,Online,0,0.0,5,Compact,15000.0,gray,32323.03037,0
7836,59,F,0.0,87,115449,1,0,Own,15010,7/27/2015,Monday,Local,8,0.0,51,Broker,0,3956.85,1,Medium,76249.91588414136,red,52059.20224,0
22968,42,M,1.0,64,58073,1,1,Rent,85007,8/11/2015,Tuesday,Local,10,0.0,96,Phone,1,0.0,8,Compact,15000.0,red,27095.40784,1
3362,58,M,1.0,61,110790,1,0,Own,20109,1/24/2016,Sunday,Local,3,0.0,27,Phone,1,5423.7,1,Large,15000.0,white,24453.04301,0
12967,32,F,1.0,91,33290,1,1,Own,80007,9/25/2016,Sunday,Parking Lot,8,0.0,62,Phone,1,0.0,1,Compact,47015.604701316486,other,15646.9052,0
10136,47,M,0.0,51,98443,0,1,Own,20110,2/18/2015,Wednesday,Local,0,1.0,4,Phone,1,298.9,2,Compact,24690.29826017111,white,12550.12054,0
29034,44,M,1.0,52,79435,1,0,Own,20152,1/20/2015,Tuesday,Local,0,0.0,79,Phone,0,0.0,1,Large,24841.82593229697,gray,48773.23637,0
18020,29,M,0.0,88,44452,1,1,Rent,15043,4/14/2015,Tuesday,Highway,8,0.0,87,Online,0,4748.57,1,Compact,37480.91293174728,red,25446.1057,0
1142,37,F,1.0,88,45538,1,1,Rent,15021,8/18/2015,Tuesday,Local,15,0.0,50,Online,0,13601.44,6,Large,15000.0,blue,49219.60311,1
27859,43,F,1.0,71,50129,1,0,Rent,50007,6/30/2016,Thursday,Local,0,1.0,1,Broker,1,0.0,1,Compact,23864.017986964707,blue,12801.95341,1
28049,50,M,1.0,63,46898,1,1,Rent,15033,5/24/2015,Sunday,Local,24,0.0,75,Broker,0,0.0,1,Large,60776.124925241726,white,17353.42658,0
15008,33,F,1.0,77,91906,0,1,Rent,85006,9/20/2015,Sunday,Parking Lot,16,0.0,44,Phone,0,0.0,1,Large,15000.0,white,24560.63554,0
15435,36,M,1.0,85,57734,1,0,Rent,15035,11/18/2015,Wednesday,Highway,5,0.0,89,Broker,0,0.0,5,Compact,15098.637976491911,silver,28993.1168,1
16744,64,M,1.0,57,112287,0,1,Rent,80022,5/24/2016,Tuesday,Local,0,0.0,75,Phone,0,0.0,2,Large,57611.33605853802,black,3270.986126,0
18455,43,M,0.0,93,73545,1,0,Own,85072,8/26/2015,Wednesday,Local,3,0.0,7,Broker,0,0.0,10,Large,15000.0,red,39873.79114,0
3135,50,F,0.0,74,62046,1,0,Rent,80013,2/2/2016,Tuesday,Highway,0,0.0,0,Broker,1,3994.43,1,Medium,15000.0,red,25025.06734,1
21545,54,M,1.0,95,96883,1,1,Own,20149,9/16/2016,Friday,Local,0,1.0,4,Phone,1,13202.07,1,Large,15000.0,silver,15998.46051,0
6991,42,F,1.0,80,49245,0,0,Rent,15004,5/23/2016,Monday,Local,0,0.0,70,Broker,1,0.0,3,Large,15000.0,gray,26522.69912,0
19628,55,F,1.0,33,45229,0,1,Own,85028,11/2/2015,Monday,Parking Lot,7,0.0,9,Broker,1,1793.46,5,Medium,21097.83447204707,silver,33355.21445,0
27291,44,M,1.0,82,54842,1,1,Own,80035,5/21/2016,Saturday,Parking Lot,0,0.0,77,Broker,1,0.0,1,Medium,15000.0,red,23333.29531,0
18627,63,M,1.0,79,117316,0,0,Own,85013,2/15/2016,Monday,Local,0,1.0,19,Broker,1,2290.34,1,Large,53656.06488691612,silver,20863.07906,0
17859,68,F,1.0,88,112992,1,0,Own,20155,5/16/2015,Saturday,Highway,0,0.0,29,Broker,1,0.0,1,Large,15000.0,black,23805.45394,0
1824,32,M,1.0,66,83936,1,0,Own,15042,1/31/2016,Sunday,Local,0,1.0,4,Broker,0,0.0,1,Compact,50244.35757877972,white,24454.08079,0
10082,26,F,0.0,65,85136,0,1,Rent,80006,6/10/2015,Wednesday,Local,0,1.0,60,Online,0,1241.57,1,Compact,17415.121227590582,white,45749.6056,0
3260,35,M,1.0,71,120093,1,1,Own,85011,8/12/2016,Friday,Highway,13,0.0,37,Broker,1,433.85,10,Compact,15000.0,other,30765.2096,0
10214,38,F,0.0,54,123502,1,1,Rent,15019,9/24/2016,Saturday,Highway,0,0.0,93,Broker,1,0.0,1,Large,63286.50780911563,gray,39351.22239,0
4021,53,F,1.0,78,83049,0,1,Own,50028,11/30/2015,Monday,Highway,0,0.0,3,Broker,1,0.0,1,Compact,48171.75236753197,other,21249.88532,0
28218,45,F,1.0,64,40597,1,1,Own,20111,12/28/2016,Wednesday,Local,0,0.0,31,Broker,1,10961.18,11,Compact,39137.78714894207,blue,29862.18701,0
24951,32,F,0.0,60,83667,1,1,Own,20120,6/1/2015,Monday,Highway,0,0.0,44,Phone,0,10061.81,13,Compact,15000.0,black,27942.592460000003,1
3501,59,F,1.0,83,31458,1,0,Own,85010,3/8/2015,Sunday,Highway,0,0.0,98,Phone,1,0.0,3,Compact,15000.0,black,65601.99981000001,0
2659,29,M,1.0,61,119330,0,0,Own,20107,10/5/2015,Monday,Parking Lot,7,0.0,53,Phone,1,699.63,12,Large,15000.0,black,15822.18442,0
22948,51,F,1.0,79,81409,1,0,Own,80038,4/5/2016,Tuesday,Local,0,1.0,67,Broker,1,688.64,3,Large,36345.794882533126,blue,10300.13474,0
17515,28,F,0.0,10,95609,1,1,Rent,85062,5/19/2015,Tuesday,Local,9,0.0,1,Online,0,0.0,5,Medium,15000.0,silver,20135.77123,1
13750,29,M,0.0,72,49442,1,1,Own,50005,2/6/2015,Friday,Local,0,0.0,2,Online,1,2439.3,3,Compact,15000.0,blue,6346.4947,0
10517,35,F,1.0,64,61465,1,1,Rent,50052,5/23/2015,Saturday,Local,18,1.0,84,Broker,0,4915.4,1,Large,15000.0,blue,35142.48542,0
1820,40,M,1.0,58,41204,1,0,Own,85080,5/19/2016,Thursday,Local,5,0.0,50,Phone,1,0.0,9,Large,15000.0,silver,37326.75004,0
7462,28,F,1.0,87,113737,0,0,Rent,15055,7/23/2015,Thursday,Parking Lot,0,0.0,100,Online,1,6492.19,1,Compact,16527.641650276655,gray,36623.30153,0
5625,67,F,1.0,87,88439,1,1,Own,50047,11/27/2016,Sunday,Parking Lot,20,0.0,7,Broker,1,6910.92,1,Large,73107.35758017734,red,24392.43228,0
17816,32,F,1.0,95,33876,0,0,Own,80030,1/1/2016,Friday,Local,7,0.0,89,Broker,0,175.66,5,Compact,15000.0,white,7731.10192,0
27321,23,F,1.0,80,54663,0,0,Rent,50021,1/10/2015,Saturday,Highway,0,0.0,1,Online,0,7148.3,7,Large,15000.0,black,12430.25187,0
7065,72,M,1.0,90,121798,0,0,Own,50054,8/24/2015,Monday,Parking Lot,6,1.0,85,Phone,1,1254.38,1,Compact,15000.0,blue,33668.56344,0
20703,26,M,1.0,79,78381,1,0,Rent,85037,11/30/2016,Wednesday,Local,5,0.0,38,Online,0,0.0,10,Compact,25689.599978956227,gray,4340.812355,0
9343,42,F,1.0,66,44181,1,0,Own,15009,1/23/2015,Friday,Local,2,0.0,50,Broker,1,5372.45,1,Compact,15000.0,silver,7028.814629,0
12337,55,F,1.0,97,42616,1,1,Own,85013,12/1/2015,Tuesday,Highway,0,0.0,50,Broker,1,3219.12,12,Large,15000.0,other,21306.70231,0
4670,43,F,1.0,82,97273,1,1,Own,80014,7/9/2015,Thursday,Parking Lot,12,0.0,0,Phone,1,5236.98,1,Medium,15000.0,other,41107.85272,1
9429,48,M,1.0,79,45116,1,0,Own,80025,5/20/2016,Friday,Local,9,0.0,34,Broker,0,0.0,1,Compact,98958.43210080838,gray,42798.41059,0
5477,44,F,1.0,83,64224,1,1,Own,50048,8/28/2016,Sunday,Local,3,1.0,35,Phone,1,2144.54,1,Large,15000.0,gray,21508.09583,0
29756,29,F,0.0,84,92193,1,0,Rent,15001,8/4/2015,Tuesday,Local,4,1.0,92,Online,1,0.0,1,Compact,15000.0,white,11688.39242,0
28124,30,M,1.0,59,42037,1,0,Own,15025,4/10/2016,Sunday,Local,22,0.0,97,Phone,1,2572.18,2,Medium,15000.0,other,14142.95842,0
15671,32,M,0.0,76,83834,1,0,Own,80038,6/29/2016,Wednesday,Local,0,0.0,12,Broker,0,4516.96,1,Medium,46699.11496600512,red,38818.19542,1
1857,72,M,1.0,93,51192,0,0,Rent,85013,8/20/2016,Saturday,Parking Lot,6,1.0,50,Online,1,0.0,1,Compact,15000.0,black,17581.102,0
2283,40,M,1.0,66,48841,0,1,Rent,15001,4/22/2015,Wednesday,Parking Lot,0,0.0,55,Phone,1,5637.62,1,Compact,15000.0,white,10417.38006,0
28003,55,F,1.0,62,76726,1,1,Own,15034,4/15/2015,Wednesday,Highway,0,1.0,60,Phone,1,1233.76,1,Compact,15000.0,white,19856.86316,0
20393,56,M,0.0,92,76913,0,1,Own,80041,4/26/2015,Sunday,Parking Lot,0,0.0,92,Broker,0,10306.16,1,Compact,54571.91652239646,gray,21095.90017,0
13393,43,F,0.0,80,96982,1,1,Own,85066,8/9/2016,Tuesday,Highway,4,0.0,91,Broker,0,0.0,7,Medium,93414.67660097092,other,17227.39847,0
22786,32,M,0.0,77,89576,1,1,Own,20120,11/14/2015,Saturday,Parking Lot,12,1.0,75,Phone,1,10076.78,19,Large,15000.0,blue,18938.10746,0
6440,55,M,0.0,83,82960,1,0,Rent,20107,12/31/2016,Saturday,Parking Lot,4,0.0,43,Broker,0,1187.83,1,Compact,43639.49701504776,other,51078.52009,0
6032,32,M,1.0,48,53465,0,1,Own,80001,3/17/2015,Tuesday,Highway,0,0.0,2,Phone,0,0.0,1,Large,15000.0,white,20745.65965,0
387,28,F,0.0,90,107635,1,1,Rent,20143,12/5/2016,Monday,Local,0,0.0,49,Online,1,0.0,1,Large,29929.77918240637,other,15048.627369999998,1
1629,55,F,1.0,89,87990,1,1,Rent,50025,9/30/2015,Wednesday,Highway,0,0.0,70,Online,1,407.19,1,Large,20507.75184674103,blue,29165.67064,0
11778,29,F,1.0,82,41822,0,1,Rent,85073,11/16/2016,Wednesday,Local,2,0.0,1,Online,0,0.0,1,Large,42861.37620164004,white,41083.32824,0
27817,23,M,0.0,85,82728,1,0,Rent,50014,4/26/2016,Tuesday,Local,0,0.0,73,Online,0,5768.88,1,Medium,15000.0,black,17908.6883,0
28988,52,F,1.0,64,95722,1,1,Rent,50029,3/10/2015,Tuesday,Local,0,1.0,58,Broker,1,8084.01,1,Medium,15000.0,black,29437.82828,0
13852,51,M,1.0,67,105762,0,1,Rent,80014,9/13/2016,Tuesday,Highway,0,1.0,10,Broker,0,0.0,1,Compact,15000.0,gray,23538.51667,0
7719,32,M,1.0,84,67606,1,0,Own,80021,4/24/2016,Sunday,Parking Lot,0,0.0,84,Broker,1,0.0,1,Compact,23429.856262636014,other,36771.58777,0
7545,45,F,1.0,93,60484,1,1,Rent,50055,10/6/2015,Tuesday,Local,0,0.0,98,Phone,0,3495.31,5,Large,15000.0,red,29784.28413,0
11382,33,F,0.0,81,122948,1,1,Own,85022,2/22/2016,Monday,Parking Lot,0,0.0,49,Phone,1,2842.91,1,Medium,38983.97796781881,gray,11456.58796,0
4659,19,F,0.0,11,105950,1,1,Rent,15010,11/18/2016,Friday,Parking Lot,0,0.0,8,Online,1,3730.46,1,Compact,50806.1082364824,white,16104.84292,1
12498,48,M,1.0,78,109338,0,0,Own,85070,10/19/2015,Monday,Local,8,1.0,17,Phone,1,112.44,1,Compact,30720.3720639884,silver,22846.12975,0
9102,51,M,1.0,80,67736,1,1,Rent,80108,8/9/2016,Tuesday,Local,5,0.0,82,Phone,0,0.0,15,Medium,17523.551007481572,other,25305.90595,0
10059,38,F,1.0,39,48715,0,0,Rent,20148,12/10/2016,Saturday,Local,0,0.0,99,Broker,1,7167.3,1,Compact,87669.61284746586,white,19506.52089,1
1843,40,F,0.0,89,105392,0,1,Own,50010,12/11/2016,Sunday,Parking Lot,8,1.0,100,Phone,1,0.0,1,Medium,17942.890539936307,red,31308.12941,0
18882,52,F,1.0,74,111299,0,1,Own,20148,2/22/2015,Sunday,Parking Lot,3,0.0,97,Broker,1,0.0,4,Large,15000.0,white,20407.73921,0
16586,52,F,1.0,51,42511,1,1,Rent,20134,8/13/2016,Saturday,Highway,0,1.0,7,Phone,0,0.0,11,Medium,15000.0,red,16682.29585,0
28435,42,F,1.0,63,37858,1,0,Rent,50003,10/18/2015,Sunday,Local,0,0.0,5,Phone,1,4879.83,1,Large,106271.85262797464,gray,14658.08666,0
3869,21,F,1.0,69,82932,1,1,Rent,20141,8/6/2016,Saturday,Parking Lot,0,0.0,48,Online,0,0.0,1,Large,15000.0,black,18107.688830000003,0
5055,60,M,1.0,85,95956,1,1,Own,80023,6/11/2016,Saturday,Highway,0,0.0,69,Broker,1,0.0,1,Medium,79292.77968303875,blue,23607.24752,0
5890,48,F,0.0,61,59120,1,1,Own,50021,4/22/2016,Friday,Parking Lot,0,0.0,69,Phone,1,0.0,1,Large,42660.99737009528,red,23948.79009,1
14377,46,F,1.0,77,70997,0,1,Own,50048,10/28/2015,Wednesday,Local,9,0.0,17,Broker,1,0.0,6,Medium,24130.062518662315,other,7940.081885,0
19087,45,M,0.0,87,67257,1,0,Rent,50049,2/4/2016,Thursday,Highway,0,1.0,93,Broker,1,0.0,8,Compact,15000.0,black,27751.20231,0
24307,46,M,1.0,84,65413,1,1,Rent,15006,12/9/2016,Friday,Highway,17,0.0,51,Phone,1,619.61,1,Large,46918.07235473416,other,5074.884288,0
28530,46,F,1.0,75,66926,1,1,Own,85070,4/5/2016,Tuesday,Parking Lot,3,0.0,4,Broker,1,0.0,1,Compact,15000.0,blue,9822.162636,0
16716,37,F,0.0,79,95852,1,0,Rent,80014,9/9/2016,Friday,Local,0,0.0,0,Broker,1,0.0,3,Medium,15000.0,other,18000.06395,0
3809,49,F,1.0,87,94288,1,1,Rent,80036,12/7/2016,Wednesday,Parking Lot,4,0.0,55,Broker,1,2640.94,1,Compact,61134.52986004762,gray,11896.91939,0
27112,23,F,1.0,97,35548,1,1,Rent,15015,5/16/2016,Monday,Parking Lot,3,0.0,100,Online,0,1945.67,1,Large,24787.367536702583,silver,24951.85859,0
936,24,F,0.0,65,122457,1,0,Rent,85019,3/29/2016,Tuesday,Highway,10,0.0,32,Online,1,0.0,1,Medium,16013.512687983812,black,11373.40409,0
10652,72,F,1.0,80,48442,1,1,Rent,80006,11/1/2016,Tuesday,Local,0,0.0,42,Broker,1,6961.71,1,Medium,15191.10174784705,other,16486.01482,0
1775,49,F,0.0,88,121981,0,0,Own,20112,2/3/2015,Tuesday,Parking Lot,8,0.0,99,Phone,0,0.0,1,Large,15000.0,black,15536.22206,0
26651,47,M,1.0,78,87892,1,1,Own,50011,2/11/2015,Wednesday,Local,0,0.0,31,Broker,0,0.0,4,Medium,15000.0,gray,28225.81739,0
24996,35,M,0.0,64,63421,0,1,Rent,50020,1/13/2015,Tuesday,Local,9,1.0,3,Broker,1,0.0,8,Compact,32549.535072518047,red,40261.7701,0
3745,43,F,1.0,76,88224,1,1,Rent,50001,8/20/2015,Thursday,Highway,0,0.0,100,Broker,0,2377.38,1,Compact,44429.50456682922,blue,31273.629910000003,0
17374,23,F,1.0,87,38087,0,1,Rent,80025,6/8/2016,Wednesday,Local,10,1.0,51,Online,1,11882.48,1,Medium,57929.88508420911,gray,48711.13167,0
5444,47,M,1.0,85,73204,1,1,Rent,50055,3/24/2015,Tuesday,Local,0,0.0,2,Broker,1,0.0,8,Medium,21882.3607915888,gray,16530.72819,0
27397,41,M,0.0,64,86278,0,0,Own,85046,12/9/2016,Friday,Local,0,1.0,100,Broker,1,0.0,1,Medium,42419.00661275817,silver,18562.90996,1
13970,49,F,0.0,76,106142,1,1,Rent,85039,3/2/2016,Wednesday,Highway,0,0.0,1,Broker,1,6145.12,1,Large,15000.0,other,59518.4983,0
23378,43,M,1.0,70,87019,1,1,Own,20163,12/28/2015,Monday,Parking Lot,0,0.0,76,Phone,1,5634.78,1,Compact,30301.628121099784,silver,12747.5708,0
1876,51,M,1.0,52,115611,1,0,Own,80045,7/10/2016,Sunday,Highway,0,1.0,100,Phone,1,5259.89,1,Compact,76336.81307317103,silver,58195.16421,0
22191,36,M,1.0,83,102202,1,0,Own,20107,3/17/2015,Tuesday,Local,4,0.0,100,Broker,1,0.0,1,Medium,15000.0,gray,5241.240699,0
3761,52,F,0.0,80,48997,0,1,Own,15014,1/23/2015,Friday,Local,4,1.0,14,Broker,1,0.0,1,Compact,43426.476204077466,black,34011.26705,0
28011,47,M,1.0,90,96327,0,1,Rent,85041,1/15/2016,Friday,Local,3,0.0,59,Broker,1,0.0,1,Medium,15000.0,black,9060.407224,0
22959,49,M,1.0,69,99481,1,1,Own,85045,12/12/2016,Monday,Local,2,0.0,13,Broker,1,0.0,1,Compact,17113.940635703755,other,10588.43277,0
3053,77,M,0.0,80,110941,0,0,Own,50049,3/6/2015,Friday,Highway,2,1.0,61,Broker,1,0.0,1,Large,15615.786914204124,silver,39606.127510000006,0
20126,39,F,1.0,61,67173,1,0,Own,20148,11/15/2016,Tuesday,Local,2,0.0,97,Phone,1,0.0,7,Compact,37459.13256065802,black,16692.3692,1
13655,40,M,1.0,82,97904,0,1,Own,80027,2/20/2016,Saturday,Local,0,0.0,9,Phone,1,0.0,2,Large,15000.0,red,7930.377479000001,0
24750,24,M,1.0,76,70843,1,0,Rent,80005,2/1/2015,Sunday,Parking Lot,0,0.0,34,Phone,0,1679.77,1,Compact,15000.0,black,21325.70039,0
13147,39,M,1.0,82,81723,1,1,Own,20107,2/17/2016,Wednesday,Highway,3,0.0,3,Broker,0,5821.78,1,Large,18800.829901146237,black,20343.38742,1
28036,45,F,1.0,84,95943,1,0,Own,50034,11/30/2016,Wednesday,Local,0,0.0,12,Broker,0,4549.52,1,Compact,15000.0,silver,12004.52661,0
4616,33,M,1.0,71,87725,1,1,Rent,85080,9/12/2015,Saturday,Local,0,0.0,8,Phone,1,4744.97,1,Large,43677.65086929266,white,16313.38689,0
15813,33,M,1.0,94,32670,1,1,Own,80040,1/19/2015,Monday,Parking Lot,2,0.0,95,Broker,0,7676.3,1,Large,15000.0,other,11675.01757,0
3322,43,M,1.0,86,90894,1,0,Own,20148,2/27/2015,Friday,Local,0,0.0,26,Phone,1,3910.2,1,Compact,15000.0,other,12252.14258,0
27211,23,F,1.0,87,107133,1,0,Rent,85077,7/9/2016,Saturday,Local,0,0.0,37,Online,0,0.0,1,Medium,15000.0,silver,26847.25785,0
22631,57,F,1.0,85,50609,1,1,Own,20136,10/6/2015,Tuesday,Parking Lot,1,0.0,99,Broker,0,0.0,1,Compact,15000.0,red,14734.86638,0
22433,31,F,0.0,89,37728,1,0,Own,15051,10/4/2016,Tuesday,Parking Lot,11,0.0,42,Broker,1,0.0,1,Medium,101816.91683805108,silver,7846.937712000001,0
3312,43,F,1.0,94,91181,0,1,Own,50021,5/5/2015,Tuesday,Local,13,0.0,7,Broker,1,5155.41,1,Large,25138.324449661195,black,16520.57332,0
26492,48,M,1.0,55,112646,0,1,Own,85030,12/9/2016,Friday,Local,11,1.0,96,Phone,1,0.0,12,Compact,67138.76535799363,blue,14226.90141,1
29958,42,F,1.0,91,99911,1,0,Own,85073,10/24/2016,Monday,Local,0,0.0,100,Broker,1,0.0,1,Medium,15000.0,silver,17226.83627,0
29532,34,M,1.0,78,97799,1,1,Rent,20141,1/1/2015,Thursday,Local,0,0.0,27,Broker,1,11999.67,4,Medium,15000.0,other,12978.39026,0
29071,50,M,0.0,73,64561,0,0,Rent,15012,2/6/2015,Friday,Local,0,0.0,50,Broker,1,7271.09,1,Compact,15000.0,other,14410.6517,0
12744,44,M,1.0,49,101591,1,0,Own,15032,8/4/2016,Thursday,Local,12,0.0,66,Broker,0,0.0,1,Medium,15000.0,black,34512.55167,0
12872,29,F,1.0,95,122324,1,0,Rent,15017,1/18/2015,Sunday,Local,0,0.0,92,Online,1,0.0,3,Medium,15000.0,red,22303.94981,0
11596,36,F,0.0,50,98845,1,1,Own,50043,2/13/2016,Saturday,Local,6,1.0,50,Phone,1,3576.74,2,Medium,15000.0,other,23036.72459,0
8211,26,F,0.0,76,120966,1,0,Own,50042,5/16/2016,Monday,Parking Lot,6,0.0,11,Online,0,0.0,12,Large,15000.0,gray,34869.0963,0
11432,52,F,0.0,78,38094,1,1,Rent,80107,5/3/2016,Tuesday,Parking Lot,0,0.0,96,Phone,0,6093.61,1,Large,39525.63849163713,gray,16646.274269999998,0
20013,43,F,1.0,28,96286,1,1,Rent,80046,7/15/2015,Wednesday,Highway,0,0.0,60,Broker,0,5089.2,4,Large,15000.0,white,11919.12676,0
20014,48,M,0.0,92,84608,1,1,Rent,85074,9/15/2015,Tuesday,Parking Lot,0,0.0,21,Broker,1,0.0,5,Medium,15000.0,silver,33891.46472,0
17741,29,M,1.0,74,78149,0,1,Rent,20160,12/12/2016,Monday,Local,23,0.0,4,Online,0,1147.64,12,Compact,19838.209229657696,other,21120.484,0
21387,58,F,0.0,67,73923,1,1,Own,15012,4/4/2016,Monday,Parking Lot,7,0.0,2,Broker,0,3606.06,1,Medium,18055.55548191452,gray,22674.57491,0
16019,72,F,0.0,66,72491,1,0,Own,50042,5/31/2015,Sunday,Highway,0,0.0,39,Phone,1,0.0,1,Large,15000.0,blue,11226.22414,0
1518,24,F,1.0,66,114691,1,1,Rent,85026,11/28/2016,Monday,Highway,11,0.0,60,Online,0,0.0,1,Compact,15000.0,silver,19871.64032,0
28521,39,M,0.0,51,68730,0,1,Rent,85017,7/19/2016,Tuesday,Local,0,0.0,100,Phone,0,3029.25,4,Medium,15000.0,red,43415.68583,1
22208,47,M,1.0,74,75944,1,1,Rent,20106,11/4/2015,Wednesday,Local,4,0.0,89,Broker,1,3758.43,7,Compact,15000.0,gray,13481.07271,1
4493,56,F,1.0,85,96105,1,1,Own,20105,11/24/2015,Tuesday,Parking Lot,2,1.0,0,Phone,1,0.0,1,Compact,15000.0,other,30407.86687,0
22055,40,M,1.0,88,79796,0,1,Rent,85078,2/5/2015,Thursday,Local,13,0.0,24,Broker,0,0.0,12,Large,94119.765658442,red,8944.699732,0
3113,57,M,1.0,73,98880,1,1,Rent,80038,8/17/2015,Monday,Parking Lot,0,0.0,7,Phone,1,4393.78,1,Medium,33656.94151872867,silver,25261.84385,0
16567,53,M,1.0,34,91272,1,1,Own,80002,9/30/2015,Wednesday,Parking Lot,0,0.0,27,Online,1,0.0,1,Medium,15000.0,red,20236.32153,0
16295,58,F,1.0,74,77993,1,1,Own,80020,4/17/2015,Friday,Local,0,1.0,13,Online,0,0.0,4,Compact,15000.0,gray,11544.05546,0
11835,55,F,1.0,92,122930,1,1,Own,80004,4/20/2015,Monday,Local,0,0.0,20,Phone,0,0.0,8,Medium,15000.0,silver,44499.74678,0
2867,23,M,1.0,57,98543,1,0,Rent,85027,8/10/2016,Wednesday,Highway,3,0.0,86,Online,1,4610.05,1,Medium,19790.814182627244,other,30825.08185,0
856,75,M,1.0,92,31946,1,1,Own,50026,6/7/2016,Tuesday,Local,0,0.0,99,Broker,0,1697.67,1,Large,37913.23525234278,black,42303.47442,0
27556,45,M,1.0,57,116021,1,0,Own,50055,9/26/2015,Saturday,Local,0,0.0,25,Broker,1,5316.88,1,Medium,63116.791433109145,silver,5852.880031000001,0
4913,30,M,1.0,84,100172,0,0,Own,15012,2/16/2015,Monday,Parking Lot,12,1.0,50,Phone,1,0.0,1,Compact,15000.0,white,26632.27528,0
13861,44,F,0.0,99,107792,1,1,Rent,20156,1/21/2016,Thursday,Parking Lot,23,1.0,50,Broker,1,6438.54,2,Compact,15000.0,gray,34982.932810000006,0
5464,38,M,1.0,74,96478,1,1,Own,15014,2/22/2016,Monday,Local,2,0.0,0,Phone,1,0.0,15,Medium,16478.381202633325,blue,17905.55886,0
18185,48,M,1.0,65,59437,1,0,Rent,50011,6/20/2015,Saturday,Highway,12,1.0,39,Broker,0,0.0,1,Large,15000.0,blue,23175.80298,0
22761,38,M,1.0,88,38313,1,0,Own,80022,10/24/2015,Saturday,Highway,1,1.0,18,Broker,0,0.0,1,Large,70249.06512170071,white,10601.89004,0
5483,53,M,0.0,71,94618,1,1,Rent,80031,7/12/2015,Sunday,Highway,4,1.0,47,Phone,0,0.0,1,Large,22179.82465570961,black,20272.1024,0
12606,41,M,1.0,79,89625,0,0,Rent,50058,2/22/2015,Sunday,Local,0,1.0,50,Online,0,669.03,1,Medium,28843.24108441948,red,12194.63302,0
27395,43,F,0.0,74,79965,1,0,Own,15001,3/5/2016,Saturday,Local,0,0.0,0,Broker,0,7766.24,1,Compact,15000.0,gray,6223.484637,0
18353,57,M,1.0,72,60539,0,1,Own,20147,12/6/2015,Sunday,Highway,7,0.0,50,Broker,0,0.0,5,Large,45499.69909050487,other,27253.89404,0
3829,47,F,1.0,85,67433,0,0,Own,50008,2/24/2016,Wednesday,Local,0,0.0,80,Phone,1,2993.57,7,Compact,15000.0,gray,7838.345641,1
27093,32,F,0.0,82,121767,1,1,Own,50012,12/18/2015,Friday,Parking Lot,0,0.0,23,Phone,0,0.0,1,Compact,43991.40609802873,other,18624.67064,0
4698,56,M,1.0,96,64242,0,0,Rent,20104,12/9/2016,Friday,Parking Lot,9,0.0,78,Broker,1,1508.1,1,Medium,15000.0,black,10336.61799,0
15201,33,M,0.0,73,55651,1,1,Own,85002,6/5/2015,Friday,Parking Lot,0,0.0,3,Phone,1,0.0,1,Large,110339.24633847036,black,17120.50375,0
4988,52,M,1.0,50,63549,1,0,Rent,20105,11/30/2015,Monday,Local,3,0.0,90,Phone,0,6618.39,1,Large,32671.15919901332,other,10151.47403,0
4651,51,F,1.0,71,58978,1,0,Rent,80033,8/12/2015,Wednesday,Local,0,0.0,98,Broker,0,3119.93,1,Compact,31963.189299062404,silver,10891.69098,0
17544,45,F,1.0,77,83043,1,0,Own,80106,8/13/2015,Thursday,Local,0,1.0,92,Broker,0,0.0,5,Medium,61113.0658828105,black,31885.94449,0
25790,61,F,1.0,56,79801,1,1,Own,85074,8/15/2015,Saturday,Highway,5,1.0,78,Phone,1,1790.33,4,Medium,16773.554739043415,red,7776.600555,0
26424,37,F,1.0,80,51317,1,1,Own,80001,9/2/2016,Friday,Highway,1,1.0,95,Phone,1,0.0,1,Large,67571.38328819045,silver,32655.06264,1
17710,37,M,0.0,94,116818,1,1,Rent,80109,6/6/2015,Saturday,Parking Lot,19,0.0,7,Broker,0,0.0,1,Medium,46623.68717864503,blue,28205.2729,0
10289,45,F,1.0,84,42238,1,0,Rent,85027,2/9/2015,Monday,Parking Lot,5,0.0,34,Phone,0,0.0,5,Medium,57612.81497847307,other,8956.524661,0
21478,68,F,1.0,75,47307,0,1,Own,15001,7/11/2016,Monday,Parking Lot,6,0.0,40,Phone,1,0.0,1,Large,15000.0,red,19422.78177,0
21181,43,M,1.0,67,48585,1,1,Rent,20165,9/14/2015,Monday,Parking Lot,0,0.0,1,Broker,1,7154.15,7,Compact,35920.39507571246,other,14353.8906,0
6797,45,M,0.0,75,32843,1,1,Own,85037,1/14/2016,Thursday,Highway,8,0.0,6,Broker,1,2480.27,6,Compact,15000.0,other,49299.38541,0
